src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,0.000106399666666667,1e-05,4.42196666666667e-05,1.9209e-05,1.53896666666667e-05,2.8162e-05,1.53853333333333e-05,5.76073333333333e-05,0.0,2.20656666666667e-05,6.4584e-05
Atlanta_2,1.22733333333333e-05,0.00410483533333333,0.000907733666666667,0.000542018,0.00423802533333333,0.00238236766666667,0.000190566333333333,0.00262535433333333,0.001971042,1.9338e-05,0.000878403666666667,0.00303086733333333
Chicago,2.29723333333333e-05,0.00313251633333333,0.00915499233333333,0.000523648,0.002053872,0.00946135533333333,0.003635432,0.00591798233333333,0.002269854,0.000575166333333333,0.000725482,0.002907512
Denver,5.312e-05,0.000889225666666667,0.00432855466666667,0.00210876166666667,0.00217159366666667,0.001943917,0.00230249366666667,0.000562212666666667,0.000900093666666667,0.001198176,0.002028217,0.00327764966666667
Houston,0.000265983333333333,0.000203432666666667,0.00186333966666667,0.00021507,0.00253837333333333,0.000715720666666667,0.000200376666666667,0.000281526,0.000236745333333333,0.0,0.000374920333333333,0.002120756
Indianapolis,1.08403333333333e-05,0.00101328233333333,0.00451283333333333,0.000791256,0.000776969333333333,0.001279152,0.000517031666666667,0.00101707033333333,0.00133797333333333,0.000110055333333333,0.00253986,0.002057866
Kansas City,1.777e-05,0.000366112,0.001138361,0.00156834633333333,0.000776869333333333,0.00214403466666667,0.001576236,0.000730899333333333,0.000351425666666667,0.000344036666666667,0.00160502233333333,0.00198147566666667
Los Angeles,3.33333333333333e-06,0.004344109,0.00594655266666667,0.00370709766666667,0.000411292333333333,0.00117775766666667,0.000506983333333333,0.00109784833333333,0.00253694866666667,0.001625211,0.00317054866666667,0.00642018866666667
New York,8.21876666666667e-05,0.001972087,0.00210300033333333,0.002275328,0.00148364666666667,0.00316318866666667,0.00141510033333333,0.00692543533333333,0.00573392766666667,0.000296528666666667,0.00120930033333333,0.00743532566666667
Seattle,0.0,0.0,3.33333333333333e-06,0.000200170333333333,0.0,5.82226666666667e-05,0.0,0.00330560966666667,6.66666666666667e-06,0.00115907633333333,0.00254430033333333,1e-05
Sunnyvale,2.04716666666667e-05,0.00115725733333333,0.001069079,0.000490496,0.000557729333333333,0.00139239733333333,0.000904092666666667,0.00374256466666667,0.000728675333333333,0.000310482666666667,0.002333119,0.000999243666666667
Washington DC,0.000296360333333333,0.0123277063333333,0.00865641466666667,0.007088246,0.00283018666666667,0.00452617733333333,0.00543814633333333,0.00908805166666667,0.00983133733333333,0.00151983466666667,0.00360671533333333,0.0269938106666667
