src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,0.0,2.51173333333333e-05,0.0,1.24973333333333e-05,0.0,0.0,4.85353333333333e-05,0.000170593333333333,1.66666666666667e-06,3.33333333333333e-06,0.000170938
Atlanta_2,1.41776666666667e-05,0.00383646566666667,0.000577906333333333,0.000331843,9.0334e-05,0.00205836766666667,0.000108008333333333,0.00172723233333333,0.00184388666666667,1.57633333333333e-05,0.000451911666666667,0.00417337833333333
Chicago,9.85143333333333e-05,0.000748188333333333,0.00913903666666667,0.00100279466666667,0.000519028333333333,0.002813003,0.000594048666666667,0.00497216366666667,0.00231017633333333,0.000129849666666667,0.000643563,0.00166388533333333
Denver,1.424e-05,0.000151040333333333,0.00807918633333333,0.00340913533333333,0.00209941466666667,0.00288088566666667,0.003323008,0.00133452366666667,0.003455527,0.00194463366666667,0.00215116666666667,0.004547083
Houston,0.000405439,0.000331685,0.00161233066666667,0.000132644,0.00144092433333333,0.000115163,0.000111631333333333,0.0002709,0.000635875333333333,0.0,0.000317707666666667,0.000672096333333333
Indianapolis,1.19703333333333e-05,0.00166191933333333,0.00712422333333333,0.000656490333333333,0.00310817966666667,0.00118399833333333,0.000223844,0.00185042033333333,0.002577933,5.77996666666667e-05,0.00162505166666667,0.000511543
Kansas City,0.0,0.000108896,0.00256426666666667,0.00124135433333333,0.000335480333333333,0.00131203066666667,0.001378824,0.000294952333333333,0.000232769,0.000254699,0.000678399666666667,0.00117476833333333
Los Angeles,7.281e-06,0.000602063333333333,0.0119508306666667,0.00114924533333333,0.001736901,0.002040112,0.000219160333333333,0.00230900166666667,0.00701357866666667,0.00101207,0.003134075,0.00353260666666667
New York,0.000532118,0.001343463,0.00366181733333333,0.002454435,0.00211096933333333,0.002370191,0.000620639,0.00772526,0.00889017166666667,0.000241166333333333,0.00146617566666667,0.014217048
Seattle,0.0,0.0,0.0,0.000288886,4.36266666666667e-06,3.39306666666667e-05,0.0,0.00334002533333333,0.001047908,0.000561006666666667,0.00242307433333333,1.33333333333333e-05
Sunnyvale,0.0,0.000744969666666667,0.00526721,0.000418036,0.000324568666666667,0.000766217333333333,0.000226217333333333,0.00241319033333333,0.001488991,0.000296658,0.000699539666666667,0.000504607
Washington DC,1.2317e-05,0.0109443843333333,0.007728647,0.00697606,0.00150223133333333,0.00430605433333333,0.002644383,0.00625076666666667,0.0188039426666667,0.000770687666666667,0.00894480066666667,0.0326421516666667
