src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,4.57233333333333e-06,1.64443333333333e-05,3.33333333333333e-06,8.97933333333333e-06,0.0,0.0,1.55973333333333e-05,0.0,0.0,0.0,8.62646666666667e-05
Atlanta_2,0.000282681,0.000439524,0.00039669,0.000378188666666667,3.3503e-05,0.00307554966666667,6.19403333333333e-05,0.000566687666666667,0.000522227666666667,3.33333333333333e-06,0.00120465666666667,0.005169531
Chicago,1e-05,0.000585322333333333,0.005631657,0.001508107,0.000450301,0.008561865,0.00035838,0.00349197233333333,0.000660067,0.000122597,0.000590542666666667,0.00190059766666667
Denver,2.4666e-05,0.000171365666666667,0.00610120066666667,0.000611725333333333,0.00171137066666667,0.00409506633333333,0.00201348166666667,0.00112208133333333,0.00186051033333333,0.00147007166666667,0.00130631233333333,0.00414662066666667
Houston,0.000396055333333333,0.000183108666666667,0.002517494,0.000101319333333333,0.00212045833333333,8.67443333333333e-05,7.85783333333333e-05,0.000349025,0.000663714666666667,3.33333333333333e-06,0.000372809,0.000120889
Indianapolis,0.0,0.006010798,0.00845590633333333,0.000486998333333333,0.000312289,0.005677345,0.00106215166666667,0.00106610366666667,0.00292288733333333,1.58606666666667e-05,0.00140848833333333,0.000820963
Kansas City,0.0,0.000135156333333333,0.002033536,0.00147782066666667,0.000338761333333333,0.00137296333333333,0.000878789333333333,0.000562450666666667,0.000234789333333333,0.000242337666666667,0.001092543,0.000656203666666667
Los Angeles,6.05053333333333e-05,0.000809134333333333,0.0143012776666667,0.002154608,0.000346271333333333,0.00153658633333333,0.000365299333333333,0.00144200866666667,0.00416681266666667,0.002438239,0.00474795133333333,0.00550957333333333
New York,1.60433333333333e-05,0.00229667566666667,0.002359338,0.00346720533333333,0.000292607666666667,0.00400393833333333,0.000570596,0.009102834,0.0128753576666667,0.000258449,0.00253237033333333,0.00634799466666667
Seattle,0.0,3.33333333333333e-06,6.66666666666667e-06,0.001259436,4.54666666666667e-06,2.5544e-05,3.33333333333333e-06,0.00345542833333333,0.00108524666666667,0.000709356,0.00368633033333333,3.33333333333333e-06
Sunnyvale,0.0,0.000873096666666667,0.00289757166666667,0.000589478333333333,0.000128410666666667,0.000528294,0.000165377333333333,0.00172333733333333,0.00115233166666667,0.000234941333333333,0.000253575666666667,0.00141560666666667
Washington DC,9.29866666666667e-06,0.0134354126666667,0.00385933,0.00542828066666667,0.00117551533333333,0.008163988,0.000347996666666667,0.00929699066666667,0.0146044423333333,0.000600984,0.00337036133333333,0.04258345
