src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,1.23733333333333e-05,1.34956666666667e-05,1.03473333333333e-05,1.6153e-05,5.20113333333333e-05,1e-05,0.000138794,9.35216666666667e-05,1.66666666666667e-06,3.33333333333333e-06,0.000178703666666667
Atlanta_2,4.2304e-05,0.002022565,0.00121337333333333,0.000593475,0.000314315333333333,0.003466108,7.1189e-05,0.00127575866666667,0.000655643666666667,2.48616666666667e-05,0.0011259,0.00367204833333333
Chicago,3.33333333333333e-06,0.00221662866666667,0.00511138833333333,0.000890484,0.00114193333333333,0.00281503933333333,0.000565850333333333,0.00474383966666667,0.00143814766666667,0.000418223,0.0006657,0.003938883
Denver,0.000101712,0.000471040666666667,0.00780752033333333,0.001825487,0.00209331866666667,0.00484553666666667,0.00390545233333333,0.00334357833333333,0.001558428,0.00164042933333333,0.00207801566666667,0.00444480133333333
Houston,0.000514490666666667,0.00133796966666667,0.000498026666666667,7.5967e-05,0.00193959033333333,0.000438655333333333,0.000142737666666667,0.000573621666666667,0.000166052666666667,3.33333333333333e-06,0.000221575333333333,0.000442874
Indianapolis,5.24616666666667e-05,0.00285697666666667,0.00729857466666667,0.00113288333333333,0.000125769333333333,0.00162879366666667,0.00122397833333333,0.00591717133333333,0.003873789,6.09246666666667e-05,0.00121868366666667,0.00206597766666667
Kansas City,9.28893333333333e-05,0.000265813666666667,0.00139741233333333,0.001228643,0.00149644566666667,0.00156232833333333,0.00131915266666667,0.000902323666666667,0.000322033666666667,0.000346972,0.000473458,0.001650711
Los Angeles,2.26216666666667e-05,0.00308678433333333,0.00607504166666667,0.003510931,0.00132099466666667,0.002220378,0.000498543666666667,0.001927211,0.004750626,0.00215997066666667,0.00299755033333333,0.00219450466666667
New York,0.000104566666666667,0.00233093833333333,0.00158257366666667,0.003178586,0.00124748566666667,0.00167173133333333,0.00158215033333333,0.0105928373333333,0.0112541626666667,0.000192702,0.002314938,0.00585855733333333
Seattle,0.0,5.25346666666667e-05,1e-05,0.00026619,6.216e-06,3.08516666666667e-05,0.0,0.00509573666666667,3.94e-05,0.000838300666666667,0.00397775233333333,0.0
Sunnyvale,1.30103333333333e-05,0.00124490533333333,0.00175754233333333,0.000509437,0.000537393,0.000899924666666667,0.000180206333333333,0.00277899933333333,0.00150122633333333,0.000376998666666667,0.000794901333333333,0.00146931466666667
Washington DC,1.06626666666667e-05,0.012204464,0.00604330866666667,0.0104973673333333,0.00559922633333333,0.007766678,0.00137533366666667,0.00729830433333333,0.021497116,0.000478915,0.00502891333333333,0.032265508
