src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,0.0,3.96146666666667e-05,0.0,1.17366666666667e-05,1.30486666666667e-05,0.0,4.52786666666667e-05,2.8367e-05,0.0,2.8422e-05,0.000181743333333333
Atlanta_2,1.0296e-05,0.00348834666666667,0.00183325033333333,0.000364213,0.00107734966666667,0.002094187,8.18126666666667e-05,0.00203336616666667,0.001156071,0.0001164395,0.000519048,0.005436623
Chicago,2.35616666666667e-05,0.000780680333333333,0.0149587293333333,0.00219557166666667,0.000936017,0.004295412,0.000822659666666667,0.00894978933333333,0.002838578,0.000157206,0.000969915333333333,0.00160708333333333
Denver,3.33333333333333e-06,0.000352420666666667,0.008199949,0.000832254,0.00230301933333333,0.00337143166666667,0.00175354133333333,0.00187372466666667,0.001575879,0.00148870466666667,0.00130523833333333,0.004718921
Houston,0.000420810666666667,0.00189791,0.003057171,0.000252946,0.000365734666666667,0.000705962666666667,0.00076014,0.00110689066666667,0.000494624,2.1177e-05,0.000200859333333333,0.000233516333333333
Indianapolis,9.78733333333333e-06,0.00126880466666667,0.0113021186666667,0.000399402,0.000370594333333333,0.000726811,0.000384105333333333,0.00500759833333333,0.00200559066666667,0.00038265,0.000870567666666667,0.002240944
Kansas City,7e-06,0.000197573,0.003239211,0.000574409333333333,0.000453899333333333,0.00105079,0.000696584666666667,0.000764728666666667,0.000525357666666667,4.65033333333333e-06,0.00014072,0.001022048
Los Angeles,4.97806666666667e-05,0.00217485366666667,0.0171264856666667,0.002075911,0.000854764666666667,0.00233188333333333,0.000867497333333333,0.001720481,0.007145351,0.002211964,0.00421962,0.012807413
New York,0.000120874666666667,0.00166548466666667,0.010959931,0.00346932866666667,0.001740009,0.005759862,0.00155338466666667,0.011285575,0.0225169376666667,0.000449805,0.003708705,0.00955032166666667
Seattle,0.0,5.18463333333333e-05,0.000447730666666667,0.000261314333333333,1.40213333333333e-05,4.37523333333333e-05,3.33333333333333e-06,0.00539795133333333,0.001060756,0.00136051233333333,0.00460104933333333,4.04283333333333e-05
Sunnyvale,1.27786666666667e-05,0.000700906666666667,0.00333742033333333,0.000305528333333333,0.000384042666666667,0.000812813333333333,0.000402911333333333,0.00349980033333333,0.002102068,0.00131501133333333,0.000245644,0.00130113266666667
Washington DC,2.80233333333333e-05,0.0118157033333333,0.00955997266666667,0.006027049,0.00289879833333333,0.00351907366666667,0.000774286666666667,0.013245124,0.013758419,0.000686842666666667,0.003774628,0.0357758466666667
