src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,4.38666666666667e-06,0.0,5.94366666666667e-06,0.0,0.0,0.0,0.000172430333333333,3.06536666666667e-05,1.7769e-05,0.0,3.33333333333333e-06,0.00031098
Atlanta_2,2.0747e-05,0.00241448566666667,0.00225160966666667,0.000641607333333333,0.00463252266666667,0.001531479,0.000437677333333333,0.00238165783333333,0.00092619,5.08341666666667e-05,0.000663313666666667,0.00551885133333333
Chicago,3.41186666666667e-05,0.001349281,0.0141866386666667,0.00400191333333333,0.00162473266666667,0.003620058,0.00242851433333333,0.00700337933333333,0.000935256,0.000703641666666667,0.001234822,0.00409863033333333
Denver,1.96666666666667e-05,0.001391585,0.011767407,0.00214516733333333,0.002658185,0.00382473833333333,0.002967095,0.00369827233333333,0.00183620866666667,0.00258946466666667,0.00412426733333333,0.00416925533333333
Houston,1.66666666666667e-05,0.001192283,0.001154294,0.000233396,0.00218746833333333,0.000216155333333333,0.000178135,0.00158852533333333,0.000218199333333333,3.6188e-05,0.000164543333333333,0.000409275
Indianapolis,8.53896666666667e-05,0.002102826,0.00957706,0.00341443466666667,0.001313525,0.00196630133333333,0.001468641,0.00319067033333333,0.00411968633333333,0.000369291,0.002130045,0.00513223233333333
Kansas City,0.000252039,0.000562223333333333,0.00220945533333333,0.00141195566666667,0.000646085666666667,0.00142210633333333,0.00061308,0.000997032666666667,0.000330628,0.000288216333333333,0.000377101,0.00229006766666667
Los Angeles,1.8952e-05,0.00276762866666667,0.0128286233333333,0.003235777,0.00392231066666667,0.00415096833333333,0.000832792333333333,0.0885266633333333,0.00388275866666667,0.00263477766666667,0.00477254466666667,0.00458743933333333
New York,3.61186666666667e-05,0.00379065733333333,0.00233187866666667,0.00406892866666667,0.00158103566666667,0.00306556766666667,0.00123556366666667,0.00803789466666667,0.010267785,0.000778124666666667,0.00258076533333333,0.00881547066666667
Seattle,0.0,6.66666666666667e-06,3.49036666666667e-05,0.00159922266666667,2.18506666666667e-05,5.5867e-05,9.53766666666667e-06,0.004057906,2.32716666666667e-05,0.000912374,0.003332546,1.39886666666667e-05
Sunnyvale,6.84666666666667e-06,0.00145795133333333,0.001989882,0.00130817033333333,0.001297254,0.001248183,0.000175442666666667,0.003619988,0.00235197333333333,0.00218919,0.000947475333333333,0.00109154366666667
Washington DC,0.000299896333333333,0.0167571486666667,0.0137150273333333,0.0166654403333333,0.003912791,0.00667531866666667,0.00334254733333333,0.00969580566666667,0.018841109,0.000971691333333333,0.004266486,0.0382251266666667
