src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,8.68e-05,0.000100738333333333,1e-05,3.5e-06,4.13333333333333e-06,0.0,7.11e-06,1.23306666666667e-05,3.33333333333333e-06,8.87483333333333e-05,4.889e-05
Atlanta_2,6.69866666666667e-05,0.00732083866666667,0.00205399166666667,0.000607593666666667,0.00103684133333333,0.00184446766666667,0.000545232333333333,0.00410677166666667,0.000932592333333333,2.74213333333333e-05,0.002532869,0.00500402266666667
Chicago,5.46976666666667e-05,0.0245738826666667,0.00959455366666667,0.00118701166666667,0.00129752433333333,0.00572445633333333,0.00176982966666667,0.004794185,0.000741488666666667,0.000349628333333333,0.00349932233333333,0.003218614
Denver,4.97006666666667e-05,0.00156198533333333,0.00505863166666667,0.00274452933333333,0.002375054,0.001442536,0.00166950666666667,0.00147053433333333,0.001325205,0.00126824366666667,0.00343184433333333,0.00306557733333333
Houston,4.6101e-05,0.000774824666666667,0.00157923233333333,0.0002213,0.00203368866666667,0.000822639666666667,0.000144511,0.00136820566666667,0.000400965,7.77e-06,0.000950366,0.000450895
Indianapolis,5.086e-05,0.001336528,0.005273206,0.001007622,0.000727533,0.00306412233333333,0.000638788333333333,0.00228186833333333,0.000772071,8.14013333333333e-05,0.00359053,0.001699539
Kansas City,8.93903333333333e-05,0.00122540566666667,0.00207389533333333,0.001224253,0.000749836666666667,0.00169130433333333,0.001286097,0.000515137,0.000701908,0.000339501,0.00110046366666667,0.002280683
Los Angeles,1.99446666666667e-05,0.00501320466666667,0.008833226,0.001645923,0.00131671733333333,0.00262656633333333,0.001413156,0.002665719,0.00359224033333333,0.00241368033333333,0.00918759866666667,0.005428177
New York,0.000156053666666667,0.00441602233333333,0.00369631733333333,0.00232359066666667,0.00135878566666667,0.00211290666666667,0.000979538,0.00846094733333333,0.011931587,0.000142645,0.00347353666666667,0.00551812266666667
Seattle,0.0,3.33333333333333e-06,1.04536666666667e-05,0.000643176333333333,6.66666666666667e-06,4.74453333333333e-05,0.0,0.002805163,8.35766666666667e-06,0.000905814333333333,0.00322618833333333,0.0
Sunnyvale,0.000104926333333333,0.00117036933333333,0.00231037266666667,0.000840582333333333,0.000736265333333333,0.002462235,0.00100784833333333,0.00594891666666667,0.000854507333333333,0.000778555333333333,0.00381514033333333,0.001829467
Washington DC,6.65653333333333e-05,0.0109183416666667,0.00913931866666667,0.006861339,0.00366467366666667,0.00373122733333333,0.002831082,0.00807947266666667,0.0142937866666667,0.000220517333333333,0.00767111833333333,0.0234212523333333
