src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,4.96953333333333e-05,2.44723333333333e-05,5.40206666666667e-05,0.0,0.000195608,0.000123426333333333,2.26216666666667e-05,0.0,1.69196666666667e-05,0.0,3.33333333333333e-06,9.5097e-05
Atlanta_2,0.0,0.00479443633333333,0.00281698633333333,3.33333333333333e-06,0.0114627153333333,0.00338505833333333,0.000309976333333333,0.0,0.00205102066666667,0.0,2.38313333333333e-05,0.004506081
Chicago,0.0,0.00434911466666667,0.005687429,0.00238972566666667,0.0124476146666667,0.006709404,0.00263047466666667,1e-05,0.0120087923333333,3.33333333333333e-06,0.000371697666666667,0.00555175766666667
Denver,0.0,0.000872127,0.00416037766666667,0.00160455366666667,0.00582172233333333,0.004073366,0.002712568,3.33333333333333e-06,0.004148555,0.00165288966666667,6.3935e-05,0.00628367033333333
Houston,0.0,0.00389742333333333,1.45053333333333e-05,0.0,0.0388213666666667,2.66486666666667e-05,1e-05,3.33333333333333e-06,0.000653194666666667,6.66666666666667e-06,3.3981e-05,0.0101490053333333
Indianapolis,0.0,0.00247719666666667,0.011374341,0.00129466433333333,0.0168251536666667,0.004699251,0.00330139666666667,3.33333333333333e-06,0.010795252,0.0,0.000230055,0.00367759933333333
Kansas City,0.0,0.000790851,0.00288278566666667,0.000905583666666667,0.001837776,0.00153782766666667,0.00199708466666667,1.4493e-05,0.003370797,3.33333333333333e-06,1.33333333333333e-05,0.00167618666666667
Los Angeles,0.0,0.00315591733333333,0.000514591,0.00269162133333333,0.0279867576666667,4.50543333333333e-05,1.71113333333333e-05,0.00142538466666667,0.0106765326666667,0.00136951033333333,0.002339228,0.007918795
New York,0.0,0.00375696733333333,0.0107664776666667,0.00477710633333333,0.0145676436666667,0.00704313533333333,0.002590321,0.000251644333333333,0.0250592786666667,6.66666666666667e-06,0.000507687666666667,0.0167252803333333
Seattle,0.0,0.000127101,3.33333333333333e-06,0.000838170666666667,0.000409790666666667,0.0,2.8766e-05,0.00600577266666667,0.001019538,0.001486369,0.005836252,7.69143333333333e-05
Sunnyvale,0.0,0.00142895866666667,8.50363333333333e-05,0.000948417,0.00276823966666667,7.19253333333333e-05,0.000400388333333333,0.002920714,0.0059734,0.000957938,0.000673230666666667,0.00377510866666667
Washington DC,0.0,0.0153972616666667,0.0128209026666667,0.000132612333333333,0.03663431,0.00493352066666667,0.002999569,6.65733333333333e-06,0.0164405993333333,2.6891e-05,0.00100002933333333,0.0334341733333333
