src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,1.13783333333333e-05,1.72936666666667e-05,9.55366666666667e-06,4.47333333333333e-06,1.34126666666667e-05,3.33333333333333e-06,1.56523333333333e-05,0.000119510333333333,3.99776666666667e-05,0.0,0.0,0.000240920333333333
Atlanta_2,8.54883333333333e-05,0.00731735233333333,0.000972849,0.000517449333333333,0.00157181433333333,0.00223920333333333,0.000986676,0.001538992,0.00127448666666667,0.000120026,0.000574245333333333,0.00671603866666667
Chicago,2.74636666666667e-05,0.00208921366666667,0.00948160766666667,0.001276158,0.001287029,0.00289057233333333,0.00219133666666667,0.00465595433333333,0.00129883733333333,0.000102554,0.000834365666666667,0.004475929
Denver,3.2384e-05,0.000835587333333333,0.008656513,0.00244688666666667,0.00201488966666667,0.00461612866666667,0.004460863,0.00138068533333333,0.00140865333333333,0.003016201,0.00124612533333333,0.005462166
Houston,0.00031778,0.000960908,0.00289919633333333,0.00102393766666667,0.00177941766666667,0.000554447,0.000406841666666667,0.000451407666666667,0.000587246,3.41626666666667e-05,0.000219923,0.000692783333333333
Indianapolis,1.89523333333333e-05,0.00490224333333333,0.00893512933333333,0.001738081,0.00365889133333333,0.00554779233333333,0.000821459666666667,0.001880991,0.00288867566666667,0.000563472,0.002463696,0.00278657433333333
Kansas City,4.19236666666667e-05,0.000637686333333333,0.00371036666666667,0.0011324,0.000515741,0.001762356,0.000775407666666667,0.000361170666666667,0.000478830333333333,0.000244181333333333,0.00035158,0.00120463766666667
Los Angeles,3.18026666666667e-05,0.00259344266666667,0.0166483766666667,0.00142912833333333,0.00167610566666667,0.00272639833333333,0.00120604366666667,0.00144879766666667,0.007601971,0.00133457,0.00312671933333333,0.004172475
New York,0.00123989933333333,0.005409688,0.00540071233333333,0.00314587166666667,0.001754984,0.002547618,0.000896944333333333,0.00780602033333333,0.0187507863333333,0.000259919666666667,0.00278367166666667,0.0253098066666667
Seattle,0.0,3.689e-06,3.33333333333333e-06,0.000144154666666667,1.949e-05,5.8744e-05,1.70053333333333e-05,0.00514448133333333,0.000249686666666667,0.000842763,0.00299905533333333,2.2848e-05
Sunnyvale,2.24373333333333e-05,0.00161177433333333,0.00540757133333333,0.00133009533333333,0.000462102333333333,0.00288505233333333,0.000553088,0.00238216266666667,0.002471137,0.000435128333333333,0.00110207833333333,0.00233814633333333
Washington DC,0.000165668,0.0150464996666667,0.0115436893333333,0.00546623833333333,0.00500846866666667,0.00821787533333333,0.00323299333333333,0.00828727066666667,0.022800194,0.000319654333333333,0.003957543,0.04131203
