src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,3.33333333333333e-06,2.68363333333333e-05,0.0,3.38303333333333e-05,3.33333333333333e-06,0.0,3.33333333333333e-06,2.97186666666667e-05,0.0,3.33333333333333e-06,2.07593333333333e-05
Atlanta_2,1.30106666666667e-05,0.00262189366666667,0.000352377333333333,0.000638722666666667,0.000181996,0.00237576,6.3884e-05,0.00130190316666667,0.000940751666666667,2.65611666666667e-05,0.000376973,0.00499327833333333
Chicago,2.33033333333333e-05,0.002560116,0.00688335266666667,0.00207634,0.001119321,0.00293350833333333,0.000789817666666667,0.00405457366666667,0.000704754333333333,1.59963333333333e-05,0.000485368666666667,0.001420833
Denver,9.24e-06,0.000140275333333333,0.00468761066666667,0.000454686,0.00328149566666667,0.00455109533333333,0.001027034,0.000737827666666667,0.00183060266666667,0.000508940666666667,0.000694774,0.00470647
Houston,0.000411226333333333,0.001694014,0.000559712333333333,0.000106844666666667,0.00214887466666667,9.9318e-05,0.000119385,0.000431162333333333,0.000134209,0.0,7.35793333333333e-05,0.000275693666666667
Indianapolis,6.66666666666667e-06,0.00170004533333333,0.00396508266666667,0.00280342933333333,6.129e-05,0.00479744166666667,0.000454560333333333,0.00132541966666667,0.002868725,7.3582e-05,0.00112716966666667,0.00327317033333333
Kansas City,3.33333333333333e-06,0.000172505666666667,0.00132418233333333,0.00111011166666667,0.000377213666666667,0.00121922966666667,0.000869084666666667,0.00158232366666667,0.000242077333333333,1.33333333333333e-05,0.000527052333333333,0.001451815
Los Angeles,6.66666666666667e-06,0.00153834133333333,0.008469433,0.00245690966666667,0.000673743,0.00212183066666667,0.00103337666666667,0.00114202933333333,0.00467854333333333,0.00186067766666667,0.00206438733333333,0.0017028
New York,4.4796e-05,0.00226097566666667,0.000923599333333333,0.004660975,0.000555300333333333,0.001868647,0.00154784133333333,0.00726393266666667,0.0129624836666667,0.000400817666666667,0.001190884,0.012942414
Seattle,0.0,3.33333333333333e-06,6.66666666666667e-06,0.000286407,3.33333333333333e-06,2.44203333333333e-05,0.0,0.00381948333333333,0.001215444,0.000649784666666667,0.003390681,0.0
Sunnyvale,0.0,0.000693874666666667,0.00142640433333333,0.000705710666666667,0.000605915333333333,0.000873866666666667,0.000153770333333333,0.001611226,0.00107199766666667,0.000105844333333333,0.000166868666666667,0.000991204666666667
Washington DC,2.53983333333333e-05,0.01084201,0.004237037,0.00612093233333333,0.00122963333333333,0.00614156266666667,0.00198837033333333,0.00653952,0.0160787386666667,8.52806666666667e-05,0.001869758,0.0207407063333333
