src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,3.86266666666667e-06,0.0,2.2673e-05,0.0,7.66333333333333e-06,5.22e-06,0.0,8.50323333333333e-05,6.272e-06,0.0,3.68866666666667e-05,1.65133333333333e-05
Atlanta_2,3.33333333333333e-06,0.00339028866666667,0.000896378,0.000334384666666667,0.00253946566666667,0.00178041533333333,8.24603333333333e-05,0.12041434,0.000330033,0.000170137333333333,0.000608099333333333,0.00611059866666667
Chicago,8.00096666666667e-05,0.000573922,0.00881357066666667,0.00308703233333333,0.000406257666666667,0.002482907,0.000673741666666667,0.00483073033333333,0.000968982,2.40466666666667e-05,0.000729473,0.00269328566666667
Denver,7e-06,0.001123685,0.00559548533333333,0.001781887,0.001983044,0.004326304,0.00210329033333333,0.00114986133333333,0.00169262266666667,0.000546673666666667,0.00218858733333333,0.003883082
Houston,0.000268492666666667,0.000277461666666667,0.00127409,8.7571e-05,0.000992888666666667,0.00112477566666667,9.9425e-05,0.000507114333333333,0.000298666333333333,0.0,0.000242062666666667,0.000360344
Indianapolis,9.30436666666667e-05,0.001594255,0.007366769,0.000902158333333333,0.000158920666666667,0.000799005,0.000307074666666667,0.001745191,0.001767012,0.000698963333333333,0.000834464333333333,0.003242653
Kansas City,0.0,0.000118810666666667,0.00143181933333333,0.000943194,0.000643922333333333,0.00139023833333333,0.00167449733333333,0.000693107333333333,0.000335367,0.000214109,0.000357622333333333,0.000892353333333333
Los Angeles,4.00223333333333e-05,0.00482132133333333,0.0141417116666667,0.000856123666666667,0.003542855,0.00299046833333333,0.000276807333333333,0.00282294666666667,0.00303554366666667,0.00120682766666667,0.00320352666666667,0.00299141566666667
New York,1.5163e-05,0.00115692466666667,0.00170010633333333,0.00303508266666667,0.000946537333333333,0.00114898766666667,0.001504673,0.00814530366666667,0.0134545086666667,0.000107487,0.00254526366666667,0.00726301533333333
Seattle,0.0,8.85233333333333e-06,2.7054e-05,0.00355080066666667,3.33333333333333e-06,4.9666e-05,3.33333333333333e-06,0.00408396433333333,1.86026666666667e-05,0.000628045666666667,0.00381302733333333,3.33333333333333e-06
Sunnyvale,0.000108182333333333,0.00119488366666667,0.002007538,0.000622441666666667,0.000486980666666667,0.000452962333333333,6.92996666666667e-05,0.00481305433333333,0.00157477666666667,0.000675651,0.000907999,0.00119492733333333
Washington DC,3.96333333333333e-06,0.0157589543333333,0.00623369133333333,0.008060389,0.00069533,0.003792172,0.00216339666666667,0.00846314566666667,0.015558412,0.000112872666666667,0.00453350066666667,0.0292452873333333
