src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,6.2571e-05,4.5505e-05,0.0,1.31053333333333e-05,0.0,0.0,3.6382e-05,6.66666666666667e-06,0.0,4.2048e-05,1.99313333333333e-05
Atlanta_2,3.44393333333333e-05,0.00718931966666667,0.002779768,0.00062448,0.00110269333333333,0.00141720666666667,0.000239761,0.0020292025,0.00156597166666667,8.85883333333333e-06,0.000570493333333333,0.0029846
Chicago,5.21413333333333e-05,0.001149179,0.00743726033333333,0.001665196,0.000882826,0.00244540266666667,0.000479397666666667,0.310205856666667,0.000739875,0.000138624,0.00170291033333333,0.00268257033333333
Denver,2.998e-05,0.000483776,0.004750326,0.00120593633333333,0.002463258,0.003860305,0.00232141766666667,0.00111963433333333,0.001351697,0.000891736666666667,0.00106000633333333,0.00380019233333333
Houston,2.16586666666667e-05,0.000418071,0.000927385,0.000127802333333333,0.00165659666666667,0.000145177666666667,0.000204768333333333,0.00151141366666667,0.000560067,0.0,0.000123145666666667,0.000146100666666667
Indianapolis,1.32716666666667e-05,0.00140920266666667,0.00725883366666667,0.00147983466666667,0.000265579,0.00584033733333333,0.000329969,0.00675535666666667,0.00212257733333333,0.000122757,0.00183945,0.000901238666666667
Kansas City,0.0,0.000403139333333333,0.00205354533333333,0.00133101766666667,0.000452245666666667,0.001241864,0.000600663666666667,0.00074564,0.000133659,0.000628657333333333,0.000145067333333333,0.000805023333333333
Los Angeles,6.32973333333333e-05,0.001378199,0.00965412766666667,5.19036666666667e-05,0.000955696666666667,0.00406455933333333,0.000401637666666667,0.00249244333333333,0.00810456833333333,0.001639807,0.00800005733333333,0.0347410166666667
New York,7.20956666666667e-05,0.00276292066666667,0.005797579,0.00285131833333333,0.000910781333333333,0.003410898,0.00144000666666667,0.008268746,0.00656690633333333,0.000345863333333333,0.00328225633333333,0.004334338
Seattle,0.0,3.33333333333333e-06,0.000209796666666667,0.001249471,0.0,0.000875577333333333,3.33333333333333e-06,0.003115539,0.000127212333333333,0.001251517,0.002973391,6.66666666666667e-06
Sunnyvale,3.33333333333333e-06,0.001009808,0.00216234966666667,0.000307566,0.000195065333333333,0.000680513333333333,0.000690371666666667,0.0130244846666667,0.00112757833333333,0.00113402566666667,0.00105594733333333,0.000828516333333333
Washington DC,9.77133333333333e-06,0.020305226,0.0131342183333333,0.00637771333333333,0.00114613933333333,0.006422962,0.000828797666666667,0.0183011283333333,0.0136576423333333,0.000148907,0.00722886933333333,0.0221490993333333
