src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,1.47956666666667e-05,0.000425008666666667,7.44206666666667e-05,1.7238e-05,3.0183e-05,0.000167636666666667,6.92723333333333e-05,0.000270932333333333,3.8594e-05,0.0,3.7536e-05,0.000513673
Atlanta_2,5.81116666666667e-05,0.00308029933333333,0.00262716666666667,0.000605363666666667,0.000748057333333333,0.002845031,0.000446214,0.00238751933333333,0.001319887,6.55573333333333e-05,0.000769673,0.00405876366666667
Chicago,0.000203615333333333,0.001982587,0.015241139,0.00195618266666667,0.005731647,0.00904912,0.002523536,0.0113598296666667,0.003300807,0.000198742,0.001394341,0.003492426
Denver,4.14213333333333e-05,0.000685560333333333,0.009952,0.000499167333333333,0.00171754066666667,0.00377888766666667,0.00167139666666667,0.001177079,0.00364822866666667,0.00111809333333333,0.000998150666666667,0.00595922966666667
Houston,0.000208625333333333,0.000272852333333333,0.003659904,0.000540876333333333,0.000913597333333333,0.001198082,0.000661884333333333,0.00164309366666667,0.000813178,0.000128491,0.000660706,0.00102981766666667
Indianapolis,7.3058e-05,0.00233741666666667,0.0182473313333333,0.00233050433333333,0.001260173,0.00479186633333333,0.00142343266666667,0.00883205466666667,0.00764484766666667,0.000146149,0.00171639133333333,0.00798575466666667
Kansas City,5.5028e-05,0.000600885,0.00394060433333333,0.000940021333333333,0.000705260666666667,0.00177605433333333,0.000713452333333333,0.00088998,0.00100218133333333,0.000156915666666667,0.000237305,0.00301065133333333
Los Angeles,0.00025442,0.00236015966666667,0.0117786076666667,0.001261761,0.005373464,0.0069844,0.00132461966666667,0.002263853,0.0111940546666667,0.00135872133333333,0.002270295,0.0140722936666667
New York,0.000135529666666667,0.00212315466666667,0.006228601,0.00515556033333333,0.00193136666666667,0.0102472083333333,0.00296368966666667,0.0121046583333333,0.0361573866666667,0.000558446333333333,0.003790875,0.028762869
Seattle,0.0,2.03276666666667e-05,0.000233299333333333,0.000240488,6.2473e-05,9.9546e-05,0.000526472333333333,0.00421767666666667,0.000249590333333333,0.00171536633333333,0.00645131,2.0541e-05
Sunnyvale,3.0899e-05,0.001197252,0.002724248,0.000420759333333333,0.00304498466666667,0.001587996,0.000467089333333333,0.002514184,0.001147819,0.000467599333333333,0.000382864333333333,0.000910877
Washington DC,0.000320829666666667,0.008491996,0.010081194,0.00806209633333333,0.00195663333333333,0.00986725866666667,0.002106623,0.0136723476666667,0.021813024,0.000139495666666667,0.0042623,0.0333849066666667
