src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,3.33333333333333e-06,2.86033333333333e-05,5.6604e-05,8.27866666666667e-06,0.0,6.66666666666667e-06,4.32626666666667e-05,3.33333333333333e-06,0.0,2.34083333333333e-05,5.1128e-05
Atlanta_2,3.83326666666667e-05,0.00297764266666667,0.00129047,0.000484367666666667,0.00198314033333333,0.00211612066666667,0.000270457666666667,0.00255522433333333,0.000747447333333333,5.63966666666667e-06,0.000839597666666667,0.004465922
Chicago,1.32566666666667e-05,0.000829475,0.012423248,0.00249916633333333,0.000906876666666667,0.00484368533333333,0.00135878633333333,0.011417398,0.00240767266666667,0.001183352,0.001789269,0.005929518
Denver,2.09346666666667e-05,0.000350616333333333,0.0066613,0.00187117366666667,0.003749824,0.00346090066666667,0.00519543666666667,0.003730636,0.00326613633333333,0.002057785,0.002891225,0.00487584666666667
Houston,0.000262342,9.65283333333333e-05,0.00248567666666667,0.000147538,0.00140138133333333,0.000303225666666667,0.000545804666666667,0.001209568,0.000321173,0.0,0.000935714333333333,0.000499839333333333
Indianapolis,0.0,0.00437152866666667,0.0117822436666667,0.00312498266666667,0.000314587666666667,0.00223370833333333,0.00047689,0.004355339,0.00521135066666667,6.32416666666667e-05,0.00113544866666667,0.00217607533333333
Kansas City,0.0,0.000986908666666667,0.002984415,0.001122691,0.000409197,0.00118959,0.000763032666666667,0.001771047,0.000928303666666667,2.87893333333333e-05,0.000131033,0.00127634066666667
Los Angeles,0.000274202666666667,0.001950295,0.018299023,0.00355837733333333,0.00194085933333333,0.00589937733333333,0.00112202966666667,0.003641146,0.017659379,0.00246996666666667,0.00471338333333333,0.012664138
New York,8.839e-05,0.00283932933333333,0.00923673366666667,0.00398830066666667,0.00161892966666667,0.004102657,0.001083475,0.0134280826666667,0.0222329356666667,0.000302499,0.005728893,0.006553782
Seattle,0.0,3.33333333333333e-06,2.7376e-05,0.000177032666666667,6.30666666666667e-06,3.56463333333333e-05,1.2316e-05,0.00472956166666667,5.1855e-05,0.00317001366666667,0.004205287,4.94263333333333e-05
Sunnyvale,3.33333333333333e-06,0.00143939633333333,0.00198604,0.000335005333333333,0.000245089666666667,0.000690492,0.00019086,0.00374445733333333,0.00246587166666667,0.000438248333333333,0.000985407,0.000715643
Washington DC,0.000506938333333333,0.0162096226666667,0.016630693,0.00714021433333333,0.00355657966666667,0.00595369433333333,0.001891158,0.014384476,0.0143868956666667,0.000295051666666667,0.00686392733333333,0.0332394216666667
