src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,1.12063333333333e-05,3.33333333333333e-06,1.63476666666667e-05,3.33333333333333e-06,0.0,5.25243333333333e-05,1.84273333333333e-05,2.60843333333333e-05,1e-05,1.66666666666667e-06,4.23233333333333e-06,0.000177983666666667
Atlanta_2,6.66666666666667e-06,0.00342071933333333,0.000637616,0.000873590333333333,0.000454933333333333,0.002772581,0.000132557333333333,0.00219906316666667,0.0010799,7.71983333333333e-06,0.000489012666666667,0.003741688
Chicago,9.595e-06,0.001917847,0.00571498933333333,0.00159989466666667,0.000849332666666667,0.00713567866666667,0.000521146333333333,0.00682476166666667,0.000793779666666667,0.000211538,0.000394217,0.002476829
Denver,4.87426666666667e-05,0.000220768,0.00817461766666667,0.00274761033333333,0.00235032266666667,0.003605915,0.00393945,0.001388535,0.00127402033333333,0.00108467466666667,0.00162734933333333,0.00548346333333333
Houston,1.15106666666667e-05,0.000383775666666667,0.000768378666666667,0.000245672333333333,0.002101105,0.000192571333333333,0.000320948,0.00065762,0.000553887333333333,3.6003e-05,0.000311791333333333,0.000533165666666667
Indianapolis,1.06513333333333e-05,0.00181145133333333,0.00918668133333333,0.000948031333333333,0.000292683666666667,0.000979991,0.000593100333333333,0.00182148033333333,0.00216966566666667,8.42436666666667e-05,0.00139015833333333,0.00246584633333333
Kansas City,0.0,0.000185455666666667,0.00284163033333333,0.000974257333333333,0.000424864333333333,0.00173461533333333,0.00110022166666667,0.000732260333333333,0.00112166633333333,0.000305229333333333,0.000324846666666667,0.000822307666666667
Los Angeles,3.33333333333333e-06,0.00293584833333333,0.007765154,0.000962200333333333,0.000790077666666667,0.00289808233333333,0.00121674033333333,0.00141180366666667,0.00258625666666667,0.00189733033333333,0.00392047233333333,0.0105172593333333
New York,0.000117298666666667,0.00339844433333333,0.00165514133333333,0.00340073,0.00110067466666667,0.00388119633333333,0.00248929266666667,0.007060086,0.0112873473333333,0.000415028,0.00166966,0.00674879933333333
Seattle,0.0,3.33333333333333e-06,1.8113e-05,0.00104431966666667,1.37026666666667e-05,2.15726666666667e-05,0.0,0.00458742433333333,1.7408e-05,0.00123341866666667,0.004545496,0.0
Sunnyvale,7.2141e-05,0.000938862666666667,0.000939822666666667,0.000327467333333333,0.000234721666666667,0.000370384666666667,7.7631e-05,0.00340748466666667,0.001060173,0.000402563,0.000792075333333333,0.000915413666666667
Washington DC,4.47196666666667e-05,0.0147263456666667,0.00759951233333333,0.00940330966666667,0.00332962066666667,0.00435405833333333,0.00169149933333333,0.0255542276666667,0.0161264383333333,0.000328731666666667,0.00315042633333333,0.0214029476666667
