src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,0.0,7.67916666666667e-05,0.0,0.0,3.33333333333333e-06,1.01183333333333e-05,0.000128041,1.1438e-05,1.01526666666667e-05,5.37786666666667e-05,0.00010491
Atlanta_2,2.22266666666667e-05,0.000223672333333333,0.00158383833333333,0.000194441333333333,0.000563228,0.001626387,0.000917980666666667,0.00133703433333333,0.000898313333333333,3.61446666666667e-05,0.000925219333333333,0.00423894566666667
Chicago,4.12203333333333e-05,0.005748193,0.0144267993333333,0.002705857,0.00229052566666667,0.00693141166666667,0.00109433433333333,0.011294218,0.00315439933333333,0.000978626666666667,0.001870118,0.002852252
Denver,0.0,0.000317512666666667,0.0119712003333333,0.00196268866666667,0.00127214566666667,0.00343626733333333,0.00250590533333333,0.00372791666666667,0.00301945,0.00139082233333333,0.00193205833333333,0.005438606
Houston,0.0,0.000158641,0.00451966666666667,0.000258479333333333,0.000247749,0.000433344,0.000155472333333333,0.00100803533333333,0.00165631533333333,0.0,0.000247589666666667,0.000264961
Indianapolis,0.000166422666666667,0.00237024166666667,0.0113969923333333,0.000717635,0.000625445,0.00163261433333333,0.000490655333333333,0.003766912,0.00283195666666667,0.000228585,0.001193,0.003559044
Kansas City,0.0,0.000315103,0.00243226633333333,0.000780995,0.000308755666666667,0.00154228,0.001195626,0.00111828366666667,0.000756583333333333,4.15143333333333e-05,0.000221657666666667,0.00131235
Los Angeles,3.29403333333333e-05,0.0012606,0.0197728636666667,0.00329909166666667,0.002137053,0.00393039933333333,0.00110342933333333,0.002070401,0.013209097,0.00122078966666667,0.005283301,0.0130906606666667
New York,1.4049e-05,0.00238772333333333,0.00820419866666667,0.00306229466666667,0.00207472733333333,0.00537135633333333,0.00243097033333333,0.0162156113333333,0.0220371176666667,0.000867153,0.00439346533333333,0.009757483
Seattle,0.0,0.00134464633333333,8.961e-05,0.00148020033333333,9.86066666666667e-06,3.24786666666667e-05,3.33333333333333e-06,0.005148975,0.00821609366666667,0.00287455766666667,0.005323727,0.000118991
Sunnyvale,3.33333333333333e-06,0.00111102933333333,0.003592217,0.000638502666666667,0.000247382,0.000754518666666667,0.00106226833333333,0.00383209233333333,0.00147901533333333,0.00125071866666667,0.000764918,0.000848754333333333
Washington DC,3.42526666666667e-05,0.00959758233333333,0.008336457,0.00747853466666667,0.00126794633333333,0.00932258166666667,0.00185433033333333,0.0159660456666667,0.016540498,0.000647396333333333,0.00436232733333333,0.0345740166666667
