src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,8.008e-06,2.78206666666667e-05,0.000293588333333333,0.0,0.000227921666666667,6.8797e-05,3.50353333333333e-05,0.0,3.54826666666667e-05,3.33333333333333e-06,0.0,0.000162042333333333
Atlanta_2,0.0,0.00334253966666667,0.00358553466666667,6.66666666666667e-06,0.005583823,0.003405008,0.000685981333333333,6.66666666666667e-06,0.00196936233333333,0.0,9.52613333333333e-05,0.00530544633333333
Chicago,0.0,0.00422486533333333,0.014227542,0.00444134433333333,0.0144547613333333,0.00714496,0.002228444,3.33333333333333e-06,0.00491384033333333,1e-05,0.000158581333333333,0.005846539
Denver,0.0,0.001874688,0.00827897566666667,0.00205141566666667,0.00644284966666667,0.00354991266666667,0.00287432566666667,0.0,0.00251603466666667,0.001314955,2.79853333333333e-05,0.00460239166666667
Houston,0.0,0.0457200266666667,0.000121313666666667,3.33333333333333e-06,0.019079309,3.33333333333333e-06,6.872e-06,3.33333333333333e-06,0.000717453333333333,3.33333333333333e-06,2.51896666666667e-05,0.014014998
Indianapolis,0.0,0.00399200933333333,0.0187938253333333,0.00191033066666667,0.010563655,0.003694228,0.00191869233333333,0.0,0.0116227436666667,1.9011e-05,6.32823333333333e-05,0.00543702766666667
Kansas City,0.0,0.00113118833333333,0.00433495366666667,0.000693658333333333,0.00291459766666667,0.00241520166666667,0.000718322333333333,0.0,0.00142117466666667,0.0,3.92713333333333e-05,0.00216032866666667
Los Angeles,0.0,0.0436324366666667,0.00214687233333333,0.001959784,0.0279018076666667,3.66863333333333e-05,1.8663e-05,0.00274194133333333,0.0106408666666667,0.00143431366666667,0.00293436066666667,0.012813235
New York,0.0,0.00666247366666667,0.0181572296666667,0.005656409,0.0226181913333333,0.00724194233333333,0.003511587,7.92836666666667e-05,0.0334783166666667,0.0,0.000470796666666667,0.0197582216666667
Seattle,0.0,0.000112377,2.66853333333333e-05,0.001461866,0.000760980333333333,0.0,0.000187487333333333,0.00695052033333333,0.000692560666666667,0.001767464,0.00681296666666667,0.000147604666666667
Sunnyvale,0.0,0.00123176866666667,0.000153124333333333,0.00136729366666667,0.0052716,1.52336666666667e-05,0.000711140666666667,0.00359841966666667,0.00158505233333333,0.000806827333333333,0.000958804333333333,0.001898832
Washington DC,0.0,0.0103418303333333,0.0189857863333333,0.00101669233333333,0.0321937023333333,0.005889969,0.00265924733333333,3.33333333333333e-06,0.02089542,3.33333333333333e-06,0.00042003,0.0336847866666667
