src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,1.85106666666667e-05,4.75223333333333e-05,8.72193333333333e-05,2.35216666666667e-05,3.33333333333333e-06,3.33333333333333e-06,0.0,1.58073333333333e-05,0.000144541,0.0,3.6031e-05,0.000302204666666667
Atlanta_2,1.8841e-05,0.00315946133333333,0.00211231666666667,0.000623327,0.004324072,0.001589949,0.000186205,0.00134327716666667,0.000918991,7.04881666666667e-05,0.000564095666666667,0.00846901
Chicago,2e-05,0.002412295,0.007635882,0.00134103766666667,0.000361517666666667,0.00548876933333333,0.000978093333333333,0.00499331566666667,0.002856481,9.09956666666667e-05,0.000475457,0.002929248
Denver,3.04913333333333e-05,0.001132253,0.007809452,0.000862136666666667,0.00175135966666667,0.00280872733333333,0.00214635,0.001801606,0.00143326166666667,0.001862062,0.00200668733333333,0.004584839
Houston,1.59666666666667e-05,0.000596915666666667,0.00634221733333333,0.000107474,0.00233058033333333,0.000312463333333333,0.00013643,0.000551098666666667,0.000867806666666667,1.81203333333333e-05,5.68206666666667e-05,0.00143792
Indianapolis,1.63233333333333e-05,0.00178924833333333,0.009751795,0.002459267,0.000403867666666667,0.00208712466666667,0.001394963,0.00214134466666667,0.00259246766666667,0.000189222333333333,0.000266268666666667,0.006183068
Kansas City,6.66666666666667e-06,0.000324335333333333,0.00260556233333333,0.00112668266666667,0.000872839,0.001847055,0.000768668,0.000596936333333333,0.000399952,0.000236237666666667,0.000416514333333333,0.00201251733333333
Los Angeles,9.89786666666667e-05,0.00402941033333333,0.0152067843333333,0.00169391,0.000526792666666667,0.003184648,0.000480727666666667,0.001814893,0.004165367,0.00120248966666667,0.00351306466666667,0.003630373
New York,0.000102958,0.00437819166666667,0.00190135766666667,0.003013982,0.000743373333333333,0.003463495,0.00123581066666667,0.006865023,0.0118288006666667,0.000102272,0.00532881633333333,0.0108857756666667
Seattle,0.0,1.1424e-05,6.38093333333333e-05,0.000699081,1.81826666666667e-05,4.61596666666667e-05,0.0,0.00364098166666667,2.26853333333333e-05,0.000488559,0.002583493,6.66666666666667e-06
Sunnyvale,8.37266666666667e-06,0.001155176,0.00360907933333333,0.000352686,0.000178333,0.00114912966666667,0.000296341333333333,0.00286884266666667,0.00140787666666667,0.000290238666666667,0.000489128333333333,0.001309649
Washington DC,4.6505e-05,0.0192953513333333,0.008610457,0.0102304913333333,0.00262696966666667,0.00484580966666667,0.001064955,0.010549144,0.018898478,0.000172526,0.00516339466666667,0.0386127066666667
