src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,1e-05,1.17893333333333e-05,0.0,1.43703333333333e-05,2.54593333333333e-05,0.000232510666666667,0.000134432333333333,1.45533333333333e-05,0.0,6.4876e-05,3.49323333333333e-05
Atlanta_2,2.81896666666667e-05,0.00303632266666667,0.00147902533333333,0.000672634666666667,7.16056666666667e-05,0.00169729433333333,0.000131235666666667,0.002081657,0.00296968366666667,9.73033333333333e-06,0.000626921,0.00519698066666667
Chicago,3.5867e-05,0.001291257,0.002169148,0.001994211,0.000993943666666667,0.00434292333333333,0.000772176,0.00456997033333333,0.012613857,3.66756666666667e-05,0.000767956333333333,0.00560489333333333
Denver,1.80853333333333e-05,0.000215895333333333,0.004603892,0.000794629,0.00215971533333333,0.00493698766666667,0.00156002533333333,0.000513957333333333,0.00347490633333333,0.000789559333333333,0.00107474466666667,0.00424643866666667
Houston,0.000284688666666667,0.000560992333333333,0.000561215333333333,0.000148878333333333,0.000362705,0.00035713,0.000151602666666667,0.00132622766666667,0.000138561,1.46333333333333e-05,0.000434916,0.00163370633333333
Indianapolis,9.868e-06,0.002145832,0.00970571366666667,0.000871659,0.00131329366666667,0.000932923,0.000364958333333333,0.00505359533333333,0.00659360066666667,0.000138324666666667,0.000681028333333333,0.00235786466666667
Kansas City,1.5852e-05,0.000421158666666667,0.001466703,0.00194136033333333,0.000578291666666667,0.00115427366666667,0.00122995666666667,0.000846202333333333,0.00142227033333333,0.000121052,0.000114846333333333,0.00173163266666667
Los Angeles,0.000107261333333333,0.001711695,0.00536112733333333,0.00148075633333333,0.00266383266666667,0.00657385266666667,0.000734404,0.001492207,0.0153684636666667,0.001514136,0.004456331,0.010807796
New York,0.000120077666666667,0.001254123,0.004578623,0.00398814433333333,0.000740022,0.00419410466666667,0.000976720666666667,0.0106622973333333,0.013496032,0.000505202,0.00339762333333333,0.005007429
Seattle,0.0,0.0,1.80056666666667e-05,0.000359184,0.000166841333333333,2.00683333333333e-05,3.33333333333333e-06,0.00430821166666667,2.9432e-05,0.001786199,0.00490773933333333,1.17866666666667e-05
Sunnyvale,4.32866666666667e-06,0.001062435,0.000736912,0.000254021,0.000222523,0.000708792,0.000353747,0.00444368733333333,0.001957611,0.000596872333333333,0.000121127666666667,0.000977130333333333
Washington DC,0.000127968666666667,0.008906191,0.006849445,0.00573604866666667,0.000800973333333333,0.00388423966666667,0.00218637833333333,0.0146956786666667,0.0115890773333333,0.000356157,0.00394328766666667,0.0222075413333333
