src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.000825499666666667,0.000320081,0.000125319,1.04466666666667e-05,3.951e-05,0.000132272,6.39533333333333e-05,4.07541666666667e-05,0.000257129333333333,6.88416666666667e-06,0.000159694,0.000381464666666667
Atlanta_2,0.000190268333333333,0.006511968,0.00287926766666667,0.000737340666666667,0.00313136133333333,0.004057645,0.00155153466666667,0.00334658866666667,0.00245774166666667,0.000233046166666667,0.00268121,0.007174882
Chicago,0.00019018,0.004408852,0.013763663,0.00244703733333333,0.003187769,0.0124187313333333,0.00254678266666667,0.005841643,0.002064165,0.000609377,0.00466957333333333,0.00691189966666667
Denver,8.73746666666667e-05,0.00161389766666667,0.009089345,0.00349161566666667,0.001943944,0.002120721,0.00208993666666667,0.00228746566666667,0.001409203,0.005042471,0.00641772966666667,0.003442027
Houston,5.1548e-05,0.00109288333333333,0.00289631966666667,0.000344183333333333,0.00306516566666667,0.00089661,0.001132938,0.000731194666666667,0.000482529,0.000123934333333333,0.001957947,0.001413197
Indianapolis,0.000160735666666667,0.00200415633333333,0.011071224,0.001698448,0.00115010966666667,0.003106422,0.002492427,0.002986842,0.00289197033333333,0.000514955,0.00548332133333333,0.00661474966666667
Kansas City,6.42756666666667e-05,0.00145457633333333,0.004721092,0.00112017666666667,0.000886818,0.00337446133333333,0.00150320266666667,0.000606569666666667,0.000518047666666667,0.000535914,0.002354547,0.00234073033333333
Los Angeles,0.000219286333333333,0.003474905,0.738550333333333,0.004668319,0.001285218,0.004015459,0.00157806166666667,0.002039314,0.005992221,0.002839023,0.008929437,0.007907825
New York,0.000710889666666667,0.00904961433333333,0.00579214433333333,0.00407848066666667,0.001928879,0.007337589,0.00239143533333333,0.0104569893333333,0.0229185733333333,0.001653393,0.003793434,0.019501579
Seattle,3.33333333333333e-06,1.62136666666667e-05,0.000476694333333333,0.001057129,1.9226e-05,0.000104708333333333,1.45003333333333e-05,0.00245179666666667,8.08333333333333e-06,0.00372102633333333,0.00283725666666667,3.34096666666667e-05
Sunnyvale,0.000952823,0.00863221766666667,0.0138060533333333,0.00469958,0.00485803866666667,0.0111299856666667,0.00746586933333333,0.00188831,0.00554437566666667,0.00308789333333333,0.00576929133333333,0.0114011826666667
Washington DC,0.000224614666666667,0.0165116583333333,0.0126457943333333,0.008148003,0.00274103466666667,0.0109419553333333,0.00457706733333333,0.012358854,0.0452445066666667,0.00116767966666667,0.00996445433333333,0.0344233533333333
