src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,0.0,8.82533333333333e-06,0.000265067,0.0,3.33333333333333e-06,3.33333333333333e-06,3.33333333333333e-06,5.03886666666667e-05,0.0,0.0,0.0,0.000150847
Atlanta_2,4.62266666666667e-06,0.00637848233333333,0.000585160666666667,0.000585869333333333,0.000119704666666667,0.00142614866666667,6.98806666666667e-05,0.00253565533333333,0.000967016666666667,8.488e-06,0.000486814333333333,0.00441528433333333
Chicago,8.9524e-05,0.00123365066666667,0.00900384566666667,0.00111777566666667,0.00118855833333333,0.004579165,0.00168507933333333,0.00347084466666667,0.00114316933333333,9.80543333333333e-05,0.00141542733333333,0.001647121
Denver,2.78e-05,0.000345337666666667,0.00663439633333333,0.00137981766666667,0.00282307266666667,0.00305290733333333,0.00281138766666667,0.00133146633333333,0.00194100766666667,0.001119312,0.00186873533333333,0.006117725
Houston,1.16386666666667e-05,0.000344765666666667,0.00225574566666667,0.000149661,0.00181807966666667,0.000123021666666667,7.3816e-05,0.000374178,0.000230988666666667,0.0,9.3102e-05,0.000405959666666667
Indianapolis,3.753e-06,0.000872551666666667,0.00667548466666667,0.00127067466666667,1.33333333333333e-05,0.00647260933333333,0.00141447966666667,0.001730449,0.00312030333333333,2.3045e-05,0.00216602266666667,0.00330249966666667
Kansas City,0.000167994333333333,0.000327863666666667,0.001411442,0.000592555666666667,0.000709665666666667,0.001557754,0.00110997933333333,0.000407595,0.000118895333333333,0.000265792,0.000439958333333333,0.000923352666666667
Los Angeles,3.33333333333333e-06,0.000738850333333333,0.0116421793333333,0.00332841566666667,0.000540824,0.000771524666666667,0.000170671333333333,0.001771593,0.00360227166666667,0.002798191,0.00351516933333333,0.0107273613333333
New York,6.38293333333333e-05,0.001405487,0.00372337266666667,0.003265018,0.000289381,0.00385871466666667,0.000482037666666667,0.00906946433333333,0.009246872,0.000120445666666667,0.00233589733333333,0.00373119366666667
Seattle,0.0,5.22566666666667e-06,0.0,0.000567812666666667,0.0,7.93266666666667e-06,3.33333333333333e-06,0.00434556466666667,3.33333333333333e-06,0.00109994433333333,0.00446662033333333,0.0
Sunnyvale,0.0,0.000628972,0.00270306866666667,0.000156259,0.000348795,0.000607175666666667,0.000305941333333333,0.00193014,0.000780016,0.000230402333333333,0.000300296333333333,0.000421459666666667
Washington DC,6.66666666666667e-06,0.0129297753333333,0.00966476966666667,0.00433796533333333,0.00173266633333333,0.004123255,0.00163336,0.0134462086666667,0.0205428073333333,6.48166666666667e-05,0.00344610633333333,0.0279669353333333
