src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,8.13633333333333e-06,0.0,1.568e-05,6.36666666666667e-06,2.38886666666667e-05,4.50623333333333e-05,0.0,2.88293333333333e-05,1.42953333333333e-05,0.0,8.91433333333333e-06,4.00613333333333e-05
Atlanta_2,1.8056e-05,0.00291233166666667,0.000361553666666667,0.000563252666666667,0.000163957333333333,0.00261280333333333,0.000349524333333333,0.0017792705,0.000549704333333333,3.82468333333333e-05,0.000615079,0.00621797933333333
Chicago,0.000125359333333333,0.00133287533333333,0.00491012766666667,0.001336937,0.000953148,0.00160567833333333,0.000643903,0.00517964833333333,0.00422412866666667,1.87093333333333e-05,0.000860887,0.00397378666666667
Denver,8.1995e-05,0.000416167,0.00658392533333333,0.002121506,0.002009622,0.00329079566666667,0.003494518,0.002269764,0.002243596,0.00188991166666667,0.00119177966666667,0.00451602866666667
Houston,0.000310508,0.001656875,0.001526446,0.000147382666666667,0.00190642966666667,9.7685e-05,9.12306666666667e-05,0.00113650733333333,0.000214645666666667,0.0,0.000129890333333333,0.000243777666666667
Indianapolis,0.0,0.00342288333333333,0.00505682933333333,0.00119891766666667,0.00279320566666667,0.00128829266666667,0.000754618666666667,0.00265510466666667,0.00195720466666667,5.18636666666667e-05,0.002635648,0.001866898
Kansas City,0.0,0.000253605666666667,0.00241935066666667,0.00105759766666667,0.000395623666666667,0.001068121,0.000820272666666667,0.000362742333333333,0.000434432,0.000251697333333333,0.000955097666666667,0.000983196333333333
Los Angeles,1.09323333333333e-05,0.001276663,0.013557316,0.00147905,0.000890009,0.00133735666666667,0.000272723,0.00309543933333333,0.00690167966666667,0.001456855,0.00410568433333333,0.00208651566666667
New York,4.9702e-05,0.00136503133333333,0.00192432233333333,0.00354106366666667,0.00117459533333333,0.00179260766666667,0.000950859666666667,0.00942878266666667,0.0131662073333333,0.000120327333333333,0.002444637,0.0104666423333333
Seattle,0.0,6.66666666666667e-06,0.0,7.1159e-05,3.68933333333333e-06,3.0338e-05,0.0,0.00406110166666667,3.27213333333333e-05,0.000642303,0.00354271833333333,3.33333333333333e-06
Sunnyvale,6.09e-06,0.000922295333333333,0.003737038,0.00030049,0.000130960333333333,0.00114906433333333,0.000419879333333333,0.00316265833333333,0.00221159033333333,0.000337006333333333,0.000850526,0.001244913
Washington DC,6.99253333333333e-05,0.007623005,0.00877324166666667,0.006704048,0.00418254233333333,0.00641925533333333,0.00303540366666667,0.008876,0.0151297,0.000976757666666667,0.00392870333333333,0.0297460933333333
