src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,3.37726666666667e-05,1.2024e-05,0.000175081666666667,1e-05,2.28013333333333e-05,1.2168e-05,4.41396666666667e-05,0.000107135,4.035e-05,2.25093333333333e-05,2.07573333333333e-05,8.1968e-05
Atlanta_2,3.2942e-05,0.00259969066666667,0.00378824533333333,0.000778252,0.000521141333333333,0.00329823933333333,0.000681625666666667,0.00131841116666667,0.001396456,0.0002426125,0.000743423333333333,0.0139371053333333
Chicago,0.000129624333333333,0.002969461,0.016990739,0.00278036533333333,0.002696292,0.00600123733333333,0.00394443633333333,0.00775189866666667,0.00387952933333333,0.000588561333333333,0.002093451,0.00501432733333333
Denver,8.80333333333333e-06,0.000899754666666667,0.00864639733333333,0.00225702466666667,0.00324237733333333,0.00401782266666667,0.002185492,0.00173619933333333,0.002958525,0.000903994,0.00122076033333333,0.006935129
Houston,0.000283350666666667,0.000381442,0.00454231533333333,0.000743094666666667,0.00186511266666667,0.00163558,0.000404217,0.001360256,0.000744806,0.000381111333333333,0.000474045,0.000857609
Indianapolis,3.6091e-05,0.00208340833333333,0.013362832,0.002908618,0.001619034,0.00334107,0.00181550366666667,0.00331317333333333,0.00386806966666667,0.000597288,0.00201791466666667,0.00327885033333333
Kansas City,5.45176666666667e-05,0.000808193,0.003862807,0.00148064333333333,0.000459946,0.00196972033333333,0.001892039,0.00113401266666667,0.000934427333333333,0.000435327333333333,0.000633523333333333,0.00121160633333333
Los Angeles,1.8667e-05,0.00198138566666667,0.0141306296666667,0.00173544966666667,0.00260413566666667,0.00552396466666667,0.00114090666666667,0.00249965166666667,0.00734601466666667,0.00217326966666667,0.003559193,0.00626196666666667
New York,8.73743333333333e-05,0.00536058066666667,0.0125611543333333,0.00463748966666667,0.00321589866666667,0.00598331033333333,0.00268694733333333,0.00984227366666667,0.019475448,0.00234392566666667,0.004516489,0.0288239816666667
Seattle,6.66666666666667e-06,4.07553333333333e-05,0.000962609,0.000421089,0.00019054,0.000353200666666667,0.000133412333333333,0.00480314866666667,0.000379713,0.00136095266666667,0.00649479566666667,0.000221143
Sunnyvale,0.00012805,0.00125969666666667,0.008846704,0.000703501666666667,0.000752758333333333,0.00237398733333333,0.00113089166666667,0.00376929633333333,0.00278898,0.001028027,0.000549497,0.001727924
Washington DC,3.0792e-05,0.0163219706666667,0.0146436986666667,0.008617717,0.003238321,0.004825949,0.002736765,0.0110368923333333,0.0263486153333333,0.001441335,0.00699997833333333,0.02907773
