src/dst,Atlanta_1,Atlanta_2,Chicago,Denver,Houston,Indianapolis,Kansas City,Los Angeles,New York,Seattle,Sunnyvale,Washington DC
Atlanta_1,3.33333333333333e-06,0.000129419333333333,0.0,0.0,0.0,4.57346666666667e-05,0.0,0.0,0.0,0.0,0.0,0.000647792666666667
Atlanta_2,0.0,0.00347693133333333,3.33333333333333e-06,0.0,2.84176666666667e-05,0.00418334233333333,0.0,3.33333333333333e-06,3.33333333333333e-06,1e-05,0.0,0.020679071
Chicago,0.0,0.002333409,0.0179304586666667,0.0,1.35173333333333e-05,0.00882753133333333,0.00115659133333333,6.66666666666667e-06,0.00311629633333333,0.0,0.0,0.016150204
Denver,0.0,0.00132820266666667,0.00858188,0.000867069666666667,0.003461104,0.00562443633333333,0.00150153466666667,0.0,0.002346092,0.001583844,1.45343333333333e-05,0.00570622433333333
Houston,0.0,0.004527906,0.000289277666666667,0.0,0.013008385,0.0,0.0,0.0,7.116e-06,0.0,0.0,0.0159017333333333
Indianapolis,0.0,0.002146219,0.0177430283333333,0.00110377433333333,2.4144e-05,0.00237006133333333,0.001963089,1.45e-05,0.005271298,2.12256666666667e-05,0.0,0.0110946466666667
Kansas City,0.0,0.000497073,0.00481462233333333,0.000868717333333333,0.00127675333333333,0.000955342666666667,0.000879472333333333,0.0,0.00133668566666667,3.33333333333333e-06,0.0,0.00129969
Los Angeles,0.0,0.00417051766666667,0.00170508166666667,0.000825814666666667,0.0222323146666667,0.000121293666666667,3.41e-06,0.001774339,0.009822233,0.00416257366666667,0.00302539966666667,0.013836001
New York,0.0,5.27123333333333e-05,4.8276e-05,0.0,0.000291243666666667,0.0,0.0,2.29883333333333e-05,0.027789704,9.12833333333333e-06,3.33333333333333e-06,0.05081834
Seattle,0.0,9.02196666666667e-05,4.13106666666667e-05,0.000472528,0.000732159333333333,0.0,1.53973333333333e-05,0.00047522,0.000497007666666667,0.00552149233333333,0.00704453733333333,0.000130422666666667
Sunnyvale,0.0,0.00132420766666667,0.000404842,0.000336147,0.007354885,3.33333333333333e-06,0.000578557,0.00202009966666667,0.00175511566666667,0.001304013,0.000385274333333333,0.00117285866666667
Washington DC,0.0,9.4107e-05,9.66923333333333e-05,0.0,0.00112815666666667,0.0,0.0,7.08766666666667e-06,0.000342786666666667,5.98666666666667e-05,3.33333333333333e-06,0.135092026666667
